,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1662,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,1411,1,1,0.07,1406,1439,1366,592291,830793747,88731554791,62885581,KSQ
1663,020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4420,2,-55,-1.23,4475,4475,4415,18423,81843685,88612027400,20047970,KSQ
1664,129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,6460,2,-10,-0.15,6430,6540,6430,22390,144568370,88599242380,13715053,KSQ
1665,023810,KR7023810005,인팩,KOSPI,,8830,2,-110,-1.23,9020,9020,8800,8937,79211030,88300000000,10000000,STK
1666,000220,KR7000220004,유유제약,KOSPI,,5180,2,-20,-0.38,5200,5230,5140,49265,254722230,88227578180,17032351,STK
1667,321260,KR7321260002,프로이천,KOSDAQ,벤처기업부,3125,2,-40,-1.26,3165,3195,3100,233609,732998180,88100262500,28192084,KSQ
1668,004960,KR7004960001,한신공영,KOSPI,,7610,3,0,0.0,7610,7710,7580,22299,170733660,88053042220,11570702,STK
1669,208340,KR7208340000,파멥신,KOSDAQ,기술성장기업부,2915,0,0,0.0,0,0,0,0,0,88036229820,30201108,KSQ
1670,03473K,KR703473K016,SK우,KOSPI,,155500,2,-3100,-1.95,158600,159300,154800,1410,220711500,88033992500,566135,STK
1671,333430,KR7333430007,일승,KOSDAQ,중견기업부,2860,2,-10,-0.35,2890,2890,2845,32738,93846615,87878496420,30726747,KSQ
1672,200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,757,1,6,0.8,751,760,750,64823,48819473,87808155197,115994921,KSQ
1673,006340,KR7006340004,대원전선,KOSPI,,1220,2,-17,-1.37,1248,1248,1218,156099,191687147,87796731480,71964534,STK
1674,051490,KR7051490001,나라엠앤디,KOSDAQ,우량기업부,6180,2,-50,-0.8,6210,6250,6150,77572,479289460,87756000000,14200000,KSQ
1675,087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2695,2,-10,-0.37,2690,2720,2670,59955,161490690,87729960395,32552861,KSQ
1676,101330,KR7101330009,모베이스,KOSDAQ,중견기업부,3790,2,-75,-1.94,3845,3860,3780,214286,815820205,87727239910,23147029,KSQ
1677,063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,1904,2,-17,-0.88,1906,1920,1904,50690,96753440,87639509216,46029154,KSQ
1678,043910,KR7043910009,자연과환경,KOSDAQ,중견기업부,1076,3,0,0.0,1076,1082,1071,159703,171821983,87577207732,81391457,KSQ
1679,100590,KR7100590009,머큐리,KOSDAQ,우량기업부,5530,2,-30,-0.54,5590,5590,5450,41571,228770080,87540027190,15830023,KSQ
1680,024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2360,1,5,0.21,2350,2365,2325,21076,49278450,87442276320,37051812,KSQ
1681,024910,KR7024910002,경창산업,KOSDAQ,우량기업부,2440,3,0,0.0,2450,2460,2415,20775,50630880,87398372200,35819005,KSQ
1682,339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1942,1,110,6.0,1850,2140,1808,9072667,18251526702,87286404010,44946655,KSQ
1683,234920,KR7234920007,자이글,KOSDAQ,벤처기업부,6450,3,0,0.0,6450,6540,6280,39083,250969760,87274369500,13530910,KSQ
1684,036640,KR7036640001,HRS,KOSDAQ,우량기업부,5330,2,-20,-0.37,5370,5370,5310,15469,82655060,87171084000,16354800,KSQ
1685,007590,KR7007590003,동방아그로,KOSPI,,6400,2,-80,-1.23,6470,6470,6310,21074,134098720,87152492800,13617577,STK
1686,005800,KR7005800008,신영와코루,KOSPI,,9680,2,-70,-0.72,9750,9790,9660,1065,10344110,87120000000,9000000,STK
1687,238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,3700,2,-20,-0.54,3740,3745,3650,12782,47186955,87102821100,23541303,KSQ
1688,007110,KR7007110000,일신석재,KOSPI,,1124,2,-8,-0.71,1125,1134,1120,49684,55903070,87061229640,77456610,STK
1689,340360,KR7340360007,다보링크,KOSDAQ,벤처기업부,2005,1,6,0.3,2050,2075,1975,315663,637440735,86993365060,43388212,KSQ
1690,001290,KR7001290006,상상인증권,KOSPI,,802,2,-6,-0.74,801,810,796,16469,13212139,86886370240,108337120,STK
1691,013870,KR7013870001,지엠비코리아,KOSPI,,4550,2,-10,-0.22,4560,4580,4525,15237,69294795,86778874000,19072280,STK
1692,204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1286,1,4,0.31,1280,1290,1274,186539,239226558,86768631920,67471720,KSQ
1693,170790,KR7170790000,파이오링크,KOSDAQ,우량기업부,12650,1,200,1.61,12400,12650,12280,25745,321914380,86732574500,6856330,KSQ
1694,094840,KR7094840006,슈프리마에이치큐,KOSDAQ,중견기업부,8280,2,-180,-2.13,8530,8580,8160,149979,1248437380,86706835200,10471840,KSQ
1695,128660,KR7128660008,피제이메탈,KOSDAQ,중견기업부,3495,3,0,0.0,3510,3510,3450,20398,70844080,86687774655,24803369,KSQ
1696,025550,KR7025550005,한국선재,KOSDAQ,우량기업부,3720,1,5,0.13,3680,3725,3680,13503,50091535,86676000000,23300000,KSQ
1697,073640,KR7073640005,테라사이언스,KOSDAQ,투자주의환기종목(소속부없음),905,2,-7,-0.77,920,924,880,848546,766425828,86506600620,95587404,KSQ
1698,010960,KR7010960003,삼호개발,KOSPI,,3460,2,-15,-0.43,3470,3510,3460,15103,52530305,86500000000,25000000,STK
1699,036670,KR7036670008,KCI,KOSDAQ,우량기업부,7670,2,-90,-1.16,7760,7780,7610,6879,52776030,86440900000,11270000,KSQ
1700,131030,KR7131030009,옵투스제약,KOSDAQ,우량기업부,5350,3,0,0.0,5340,5370,5300,11972,63780400,86419416700,16153162,KSQ
1701,185490,KR7185490000,아이진,KOSDAQ,벤처기업부,3195,1,40,1.27,3155,3235,3110,24627,78160890,86360159880,27029784,KSQ
1702,018500,KR7018500009,동원금속,KOSPI,,1847,2,-38,-2.02,1885,1885,1836,283722,526024547,86356361251,46754933,STK
1703,012790,KR7012790002,신일제약,KOSDAQ,우량기업부,7200,2,-50,-0.69,7280,7280,7170,8219,59202980,86302188000,11986415,KSQ
1704,098120,KR7098120009,마이크로컨텍솔,KOSDAQ,중견기업부,10380,2,-330,-3.08,10670,10800,10300,91032,955783790,86286511080,8312766,KSQ
1705,038070,KR7038070009,서린바이오,KOSDAQ,우량기업부,9910,2,-160,-1.59,10000,10010,9820,66486,659095900,86223699160,8700676,KSQ
1706,049180,KR7049180003,셀루메드,KOSDAQ,벤처기업부,2010,3,0,0.0,2005,2045,1991,103854,208467750,86037497250,42804725,KSQ
1707,353590,KR7353590003,오토앤,KOSDAQ,중견기업부,6640,2,-30,-0.45,6640,6700,6610,10136,67304530,85493784800,12875570,KSQ
1708,296160,KR7296160005,프로젠,KONEX,일반기업부,7400,2,-200,-2.63,7600,7600,7300,4046,29835180,85488500000,11552500,KNX
1709,226340,KR7226340008,본느,KOSDAQ,중견기업부,2415,2,-40,-1.63,2425,2465,2415,177815,433128800,85462816950,35388330,KSQ
1710,109860,KR7109860007,동일금속,KOSDAQ,우량기업부,9380,2,-60,-0.64,9480,9490,9270,27011,251405100,85358000000,9100000,KSQ
1711,087600,KR7087600003,픽셀플러스,KOSDAQ,벤처기업부,10450,2,-260,-2.43,10770,10910,10400,78198,829927830,85340531100,8166558,KSQ
1712,219420,KR7219420007,링크제니시스,KOSDAQ,기술성장기업부,7440,2,-60,-0.8,7430,7600,7230,284805,2106496060,85333132080,11469507,KSQ
1713,004650,KR7004650008,창해에탄올,KOSDAQ,우량기업부,9280,1,10,0.11,9220,9300,9220,8524,78767690,85291412800,9190885,KSQ
1714,355690,KR7355690009,에이텀,KOSDAQ,기술성장기업부,15800,1,40,0.25,15650,15900,15450,22742,356915320,85276076000,5397220,KSQ
1715,010660,KR7010660009,화천기계,KOSPI,,3875,1,55,1.44,3850,3955,3815,673564,2613783240,85250000000,22000000,STK
1716,096690,KR7096690003,에이루트,KOSDAQ,중견기업부,509,2,-9,-1.74,518,520,502,925246,470983563,85199447532,167385948,KSQ
1717,440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,8680,2,-220,-2.47,8950,8950,8600,39888,346042460,85107400000,9805000,KSQ
1718,378850,KR7378850002,화승알앤에이,KOSPI,,4475,2,-55,-1.21,4515,4550,4425,91578,410936135,84996462925,18993623,STK
1719,242040,KR7242040004,나무기술,KOSDAQ,기술성장기업부,2455,2,-30,-1.21,2460,2505,2430,574557,1411958420,84958378120,34606264,KSQ
1720,024950,KR7024950008,삼천리자전거,KOSDAQ,우량기업부,6400,2,-30,-0.47,6450,6460,6350,17124,109776320,84950892800,13273577,KSQ
1721,237820,KR7237820006,플레이디,KOSDAQ,중견기업부,6600,1,220,3.45,6990,7180,6420,2041641,13897553380,84659124000,12827140,KSQ
1722,038870,KR7038870002,에코바이오,KOSDAQ,중견기업부,6030,2,-70,-1.15,6110,6140,5980,112128,678572690,84510142470,14014949,KSQ
1723,239340,KR7239340003,줌인터넷,KOSDAQ,중견기업부,3130,2,-30,-0.95,3160,3180,3100,222259,696658775,84446254420,26979634,KSQ
1724,376180,KR7376180006,피코그램,KOSDAQ,벤처기업부,4580,2,-30,-0.65,4630,4630,4540,32035,146309015,84349209640,18416858,KSQ
1725,006880,KR7006880009,신송홀딩스,KOSPI,,7130,2,-200,-2.73,7340,7360,7120,64033,461055010,84339757540,11828858,STK
1726,004770,KR7004770004,써니전자,KOSPI,,2295,2,-10,-0.43,2300,2315,2290,88306,203079740,84233118780,36702884,STK
1727,001560,KR7001560002,제일연마,KOSPI,,8410,2,-20,-0.24,8430,8600,8400,2260,19059210,84100000000,10000000,STK
1728,302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,2740,1,5,0.18,2735,2750,2715,5724,15634430,83948339200,30638080,KSQ
1729,105740,KR7105740005,디케이락,KOSDAQ,우량기업부,8250,2,-90,-1.08,8350,8350,8190,11747,96906160,83791232250,10156513,KSQ
1730,189690,KR7189690001,포시에스,KOSDAQ,벤처기업부,3065,2,-75,-2.39,3140,3150,3050,453655,1399673650,83741834985,27321969,KSQ
1731,049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2665,1,15,0.57,2645,2670,2640,122140,324583305,83740650695,31422383,KSQ
1732,041650,KR7041650003,상신브레이크,KOSPI,,3895,2,-35,-0.89,3940,3975,3885,41851,163884030,83631297750,21471450,STK
1733,032540,KR7032540007,TJ미디어,KOSDAQ,중견기업부,6000,2,-40,-0.66,6080,6090,5990,5897,35476560,83589654000,13931609,KSQ
1734,448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,16440,2,-250,-1.5,16620,16790,16400,33201,549667490,83544660480,5081792,KSQ
1735,039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,3090,1,5,0.16,3075,3090,3065,7620,23463575,83366976360,26979604,KSQ
1736,306040,KR7306040007,에스제이그룹,KOSDAQ,우량기업부,8400,2,-130,-1.52,8470,8530,8350,15221,128365100,82872955200,9865828,KSQ
1737,417860,KR7417860004,오브젠,KOSDAQ,기술성장기업부,21200,2,-200,-0.93,21400,21800,21000,8648,186770600,82782820000,3904850,KSQ
1738,330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,중견기업부,4555,2,-5,-0.11,4560,4575,4450,22712,103022705,82677030650,18150830,KSQ
1739,260660,KR7260660006,알리코제약,KOSDAQ,우량기업부,5390,2,-60,-1.1,5450,5460,5330,42425,227779300,82612643190,15327021,KSQ
1740,042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1702,2,-27,-1.56,1725,1730,1696,215971,368137669,82256917928,48329564,KSQ
1741,092300,KR7092300003,현우산업,KOSDAQ,중견기업부,4405,1,55,1.26,4350,4505,4325,299419,1320926735,82253754480,18672816,KSQ
1742,003925,KR7003921004,남양유업우,KOSPI,,411000,1,1000,0.24,410000,416000,410000,423,175688000,82200000000,200000,STK
1743,046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,1900,1,13,0.69,1887,1910,1867,108575,205027285,82028572700,43172933,KSQ
1744,196490,KR7196490007,디에이테크놀로지,KOSDAQ,벤처기업부,2420,2,-45,-1.83,2475,2475,2400,226125,548042685,81994130240,33881872,KSQ
1745,065950,KR7065950008,웰크론,KOSDAQ,우량기업부,2900,2,-30,-1.02,2925,2925,2880,46190,133607240,81870775800,28231302,KSQ
1746,340810,KR7340810001,씨유박스,KOSDAQ,기술성장기업부,7910,2,-70,-0.88,7980,8030,7910,11798,93780300,81851580510,10347861,KSQ
1747,041520,KR7041520008,이라이콤,KOSDAQ,중견기업부,6710,1,170,2.6,6600,6740,6470,19996,132631980,81786378300,12188730,KSQ
1748,003780,KR7003780004,진양산업,KOSPI,,6280,2,-160,-2.48,6400,6450,6270,24035,151948470,81640000000,13000000,STK
1749,024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,8160,2,-10,-0.12,8110,8300,8070,44235,362229700,81600000000,10000000,KSQ
1750,084180,KR7084180009,수성샐바시온,KOSDAQ,중견기업부,732,1,47,6.86,698,759,687,903032,659555934,81362898000,111151500,KSQ
1751,049430,KR7049430002,코메론,KOSDAQ,우량기업부,8990,1,20,0.22,8970,9050,8950,1683,15097190,81341520000,9048000,KSQ
1752,122350,KR7122350002,삼기,KOSDAQ,중견기업부,2120,2,-20,-0.93,2120,2135,2085,42814,89988870,81279587360,38339428,KSQ
1753,080530,KR7080530009,코디,KOSDAQ,벤처기업부,2530,1,160,6.75,2360,2540,2345,332083,818613235,80966011280,32002376,KSQ
1754,347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,중견기업부,2695,3,0,0.0,2695,2735,2665,89103,240830920,80878502320,30010576,KSQ
1755,352700,KR7352700009,씨앤투스,KOSDAQ,우량기업부,2960,2,-25,-0.84,2995,2995,2955,7892,23415265,80739621040,27276899,KSQ
1756,011420,KR7011420007,갤럭시아에스엠,KOSPI,,2930,1,30,1.03,3035,3070,2915,1673543,4992336980,80720456920,27549644,STK
1757,100220,KR7100220003,비상교육,KOSPI,,6210,1,820,15.21,5270,6800,5180,8030154,50662766390,80709761610,12996741,STK
1758,377220,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,5700,1,10,0.18,5660,5730,5630,12814,72948200,80683500000,14155000,KSQ
1759,006090,KR7006090005,사조오양,KOSPI,,8560,2,-10,-0.12,8570,8570,8500,1859,15903950,80658645840,9422739,STK
1760,053270,KR7053270005,구영테크,KOSDAQ,중견기업부,2940,2,-45,-1.51,2985,2990,2930,78854,232700150,80586590700,27410405,KSQ
1761,246720,KR7246720007,아스타,KOSDAQ,중견기업부,6100,1,120,2.01,6080,6400,6060,59380,369795430,80544125500,13203955,KSQ
1762,256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1387,1,6,0.43,1359,1392,1359,5626,7776627,80441938864,57997072,KSQ
1763,263540,KR7263540007,어스앤에어로스페이스,KOSDAQ,관리종목(소속부없음),5950,0,0,0.0,0,0,0,0,0,80289841450,13494091,KSQ
1764,014790,KR7014790000,HL D&I,KOSPI,,2120,2,-10,-0.47,2145,2145,2100,11407,24272805,80260234120,37858601,STK
1765,373200,KR7373200005,하인크코리아,KOSDAQ,벤처기업부,4240,1,155,3.79,4140,4330,3910,934731,3835578055,80250480000,18927000,KSQ
1766,307180,KR7307180000,아이엘사이언스,KOSDAQ,벤처기업부,3000,2,-55,-1.8,3150,3150,3000,31724,95644805,80105094000,26701698,KSQ
1767,212560,KR7212560007,네오오토,KOSDAQ,우량기업부,10170,2,-330,-3.14,10380,10450,10110,177524,1825447840,80088373710,7874963,KSQ
1768,224110,KR7224110007,에이텍모빌리티,KOSDAQ,벤처기업부,14990,1,270,1.83,14730,15030,14650,15424,229323240,80046600000,5340000,KSQ
1769,424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,13520,2,-50,-0.37,13660,13660,13470,14200,191861920,80023392800,5918890,KSQ
1770,136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,7260,3,0,0.0,7260,7360,7200,14180,102768060,79998709560,11019106,KSQ
1771,327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,9480,3,0,0.0,9380,9520,9380,20906,197282200,79947029880,8433231,KSQ
1772,032680,KR7032680001,소프트센,KOSDAQ,중견기업부,757,2,-18,-2.32,787,794,755,5490705,4245115087,79932208348,105590764,KSQ
1773,002140,KR7002140002,고려산업,KOSPI,,3205,2,-20,-0.62,3195,3225,3190,58091,186033760,79930857125,24939425,STK
1774,225220,KR7225220003,제놀루션,KOSDAQ,우량기업부,4160,1,100,2.46,4060,4195,4010,148153,612223335,79830487360,19190021,KSQ
1775,288980,KR7288980006,모아데이타,KOSDAQ,기술성장기업부,2365,2,-25,-1.05,2400,2400,2350,163410,386018395,79657485380,33681812,KSQ
1776,004910,KR7004910006,조광페인트,KOSPI,,6220,1,10,0.16,6240,6290,6210,6155,38323190,79616000000,12800000,STK
1777,047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,3205,1,20,0.63,3300,3300,3065,318496,1007956485,79555670210,24822362,KSQ
1778,214610,KR7214610008,미코바이오메드,KOSDAQ,기술성장기업부,1824,2,-16,-0.87,1840,1880,1818,409197,756813922,79469755680,43568945,KSQ
1779,412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,9120,2,-120,-1.3,9240,9290,9070,117828,1078791470,79403024640,8706472,KSQ
1780,285800,KR7285800009,진영,KOSDAQ,벤처기업부,4540,1,50,1.11,4490,4675,4430,539677,2472876705,79346805800,17477270,KSQ
1781,033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,2135,2,-15,-0.7,2150,2150,2130,61141,130508125,79241095045,37115267,KSQ
1782,011230,KR7011230000,삼화전자,KOSPI,,4680,2,-145,-3.01,4995,5120,4645,1736140,8460600885,79104636000,16902700,STK
1783,081150,KR7081150005,티플랙스,KOSDAQ,우량기업부,3255,3,0,0.0,3230,3285,3230,80791,262587205,78993648510,24268402,KSQ
1784,024740,KR7024740003,한일단조,KOSDAQ,중견기업부,2505,2,-40,-1.57,2560,2560,2500,181015,457365480,78989027730,31532546,KSQ
1785,041910,KR7041910001,에스텍파마,KOSDAQ,우량기업부,6630,3,0,0.0,6620,6640,6570,8128,53691750,78885483690,11898263,KSQ
1786,046970,KR7046970000,우리로,KOSDAQ,벤처기업부,1800,2,-16,-0.88,1816,1816,1770,319322,571582972,78884998200,43824999,KSQ
1787,123570,KR7123570004,이엠넷,KOSDAQ,중견기업부,3535,2,-10,-0.28,3675,3760,3450,989160,3572785915,78745935730,22276078,KSQ
1788,260970,KR7260970009,에스앤디,KOSDAQ,벤처기업부,19350,2,-110,-0.57,19480,19690,19310,4655,90383170,78549777000,4059420,KSQ
1789,052770,KR7052770005,아이톡시,KOSDAQ,중견기업부,1961,1,117,6.34,1844,1990,1830,758952,1448987059,78444926032,40002512,KSQ
1790,058730,KR7058730003,다스코,KOSPI,,4040,2,-35,-0.86,4075,4100,4040,37082,150194285,78363641640,19396941,STK
1791,024890,KR7024890006,대원화성,KOSPI,,1898,1,7,0.37,1872,1910,1871,33819,63724157,78290890496,41249152,STK
1792,115440,KR7115440000,우리넷,KOSDAQ,벤처기업부,7280,2,-90,-1.22,7390,7390,7270,24764,180799450,78290859920,10754239,KSQ
1793,088130,KR7088130000,동아엘텍,KOSDAQ,우량기업부,7330,2,-120,-1.61,7500,7550,7320,29950,221278700,78159335540,10662938,KSQ
1794,088910,KR7088910005,동우팜투테이블,KOSDAQ,중견기업부,3010,3,0,0.0,3015,3035,2990,63970,192427870,77753609640,25831764,KSQ
1795,039830,KR7039830005,오로라,KOSDAQ,우량기업부,7220,2,-130,-1.77,7330,7330,7220,9072,65683150,77708065800,10762890,KSQ
1796,075180,KR7075180000,새론오토모티브,KOSPI,,4045,1,40,1.0,4070,4070,4010,194,778280,77664000000,19200000,STK
1797,314140,KR7314140005,알피바이오,KOSDAQ,중견기업부,8960,1,220,2.52,8750,9100,8670,23077,207252080,77650594560,8666361,KSQ
1798,057030,KR7057030009,YBM넷,KOSDAQ,중견기업부,4760,1,85,1.82,4680,4875,4620,275282,1314769020,77648437720,16312697,KSQ
1799,002920,KR7002920007,유성기업,KOSPI,,2990,2,-5,-0.17,2995,2995,2970,12321,36717055,77583025000,25947500,STK
1800,000590,KR7000590000,CS홀딩스,KOSPI,,67200,2,-400,-0.59,67100,67600,66800,2918,196052700,77581190400,1154482,STK
1801,288330,KR7288330004,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,3320,1,120,3.75,3165,3930,3110,1427462,5166901165,77561179320,23361801,KSQ
1802,290740,KR7290740000,액트로,KOSDAQ,벤처기업부,7700,2,-60,-0.77,7810,7810,7640,7071,54377580,77500584700,10065011,KSQ
1803,065650,KR7065650004,메디프론,KOSDAQ,중견기업부,1495,1,36,2.47,1446,1531,1438,936647,1403973898,77355720715,51742957,KSQ
1804,017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4920,2,-25,-0.51,4975,4975,4900,13368,65918660,77258218800,15702890,KSQ
1805,317850,KR7317850006,대모,KOSDAQ,벤처기업부,9280,1,40,0.43,9210,9360,9170,69175,639705180,77250617600,8324420,KSQ
1806,069920,KR7069920007,아이에스이커머스,KOSDAQ,중견기업부,2990,1,100,3.46,2895,3020,2850,33226,97417990,77220822380,25826362,KSQ
1807,413640,KR7413640004,비아이매트릭스,KOSDAQ,벤처기업부,10710,1,290,2.78,10530,10850,10350,82223,867755190,77186327400,7206940,KSQ
1808,014190,KR7014190003,원익큐브,KOSDAQ,우량기업부,2180,2,-40,-1.8,2215,2265,2170,211861,467807335,77171795080,35399906,KSQ
1809,434480,KR7434480000,모니터랩,KOSDAQ,기술성장기업부,6340,2,-120,-1.86,6430,6440,6030,39629,250515980,77159702000,12170300,KSQ
1810,069460,KR7069460004,대호에이엘,KOSPI,,1142,2,-8,-0.7,1150,1168,1122,140332,160065039,77136271232,67544896,STK
1811,002760,KR7002760007,보락,KOSPI,,1287,1,1,0.08,1281,1290,1281,28377,36478181,77091300000,59900000,STK
1812,357250,KR7357250000,미래에셋맵스리츠,KOSPI,,3080,1,15,0.49,3065,3100,3030,28021,86007900,76984923400,24995105,STK
1813,067920,KR7067920009,이글루,KOSDAQ,벤처기업부,6990,2,-100,-1.41,7060,7090,6900,140626,980549860,76862871810,10996119,KSQ
1814,357430,KR7357430008,마스턴프리미어리츠,KOSPI,,2890,2,-5,-0.17,2900,2920,2880,15058,43597345,76816200000,26580000,STK
1815,004270,KR7004270005,남성,KOSPI,,2115,2,-5,-0.24,2115,2125,2100,67647,142651600,76588718400,36212160,STK
1816,042500,KR7042500009,링네트,KOSDAQ,우량기업부,4985,2,-15,-0.3,5000,5080,4960,49495,246991620,76554036830,15356878,KSQ
